,title,url
35,Resgatadas em Londres três mulheres sequestradas há 30 anos ,https://brasil.elpais.com/brasil/2013/11/21/internacional/1385051384_208276.html
36,Biden diz que América Latina não é mais o quintal dos Estados Unidos ,https://brasil.elpais.com/brasil/2013/11/20/internacional/1384979219_132474.html
37,Santos confirma que vai concorrer a um segundo mandato na Colômbia ,https://brasil.elpais.com/brasil/2013/11/21/internacional/1384999578_466919.html
38,Cristina Fernández retoma a presidência com mão de ferro ,https://brasil.elpais.com/brasil/2013/11/26/internacional/1385423438_775027.html
39,Temor com cartéis de droga provoca alerta de governo dos EUA ,https://brasil.elpais.com/brasil/2013/11/19/internacional/1384892942_725561.html
40,Peru segue sendo rota para entrada de imigrantes haitianos no Brasil ,https://brasil.elpais.com/brasil/2013/11/18/internacional/1384785504_301622.html
41,A jogada de mestre de Cristina Kirchner ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385400517_838311.html
42,A luxuosa vida dos traficantes de droga mexicanos ,https://brasil.elpais.com/brasil/2013/11/25/album/1385357945_523382.html
43,Os filhos dos chefes do narcotráfico em tempo real ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385354105_287666.html
44,O Rei da Espanha recebe alta hospitalar ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385365945_479116.html
45,“Vou construir e liderar uma alternativa política na Argentina” ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385325791_510160.html
46,A direita volta a ganhar as eleições em Honduras ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385354315_524222.html
47,O príncipe Felipe suspende viagem ao Brasil por avaria no avião ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385352600_321616.html
48,Elementos estratégicos do ponto dois de Havana ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385332030_589647.html
49,"EUA, ante seu maior desafio desde o fim da União Soviética ",https://brasil.elpais.com/brasil/2013/11/24/internacional/1385317571_148693.html
50,Felizes pactos ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385297510_012331.html
51,Obama enaltece a via diplomática que levou ao pacto com Irã ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385268586_919423.html
52,Israel critica o acordo com Irã por considerá-lo um erro histórico ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385302811_398068.html
53,Os pontos-chave do pacto nuclear ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385300066_393128.html
54,A China defende as fronteiras do seu império ,https://brasil.elpais.com/brasil/2013/11/23/internacional/1385229724_143976.html
55,Não a qualquer preço ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385272720_907572.html
56,Irã e as potências chegam a um acordo sobre o programa nuclear iraniano ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385266443_059800.html
57,O grande dia de Manuel Zelaya ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385257929_579640.html
58,A oposição marcha contra a deriva autoritária de Maduro ,https://brasil.elpais.com/brasil/2013/11/23/internacional/1385236956_872907.html
59,Coordenador de campanha de Capriles deixa a prisão ,https://brasil.elpais.com/brasil/2013/11/23/internacional/1385227626_939733.html
60,A xeique da arte ,https://brasil.elpais.com/brasil/2013/11/23/internacional/1385231781_619270.html
61,“Alemanha será menos dura se o Sul da Europa fizer seus deveres” ,https://brasil.elpais.com/brasil/2013/11/23/internacional/1385221707_662360.html
62,As potências avisam sobre as dificuldades na negociação nuclear com Irã ,https://brasil.elpais.com/brasil/2013/11/23/internacional/1385192322_496166.html
63,A figura do deposto José Manuel Zelaya agita Honduras ,https://brasil.elpais.com/brasil/2013/11/22/internacional/1385159793_149456.html
64,A oposição venezuelana volta à rua após sete meses sem protestos ,https://brasil.elpais.com/brasil/2013/11/23/internacional/1385184096_971503.html
65,Sem eletrodomésticos nas lojas ,https://brasil.elpais.com/brasil/2013/11/23/internacional/1385169740_534767.html
66,A odisseia de um colombiano sequestrado no México ,https://brasil.elpais.com/brasil/2013/11/22/internacional/1385159624_917272.html
67,“Correntes invisíveis” impediram a fuga das três mulheres de Londres ,https://brasil.elpais.com/brasil/2013/11/22/internacional/1385138336_159450.html
68,Polônia anuncia acordos na Conferência do Clima ,https://brasil.elpais.com/brasil/2013/11/22/internacional/1385130991_050583.html
69,"Fidel Castro, o suspeito habitual ",https://brasil.elpais.com/brasil/2013/11/22/internacional/1385147739_553515.html
70,EUA homenageiam Kennedy como inspiração contra seu declínio ,https://brasil.elpais.com/brasil/2013/11/22/internacional/1385152137_187075.html
71,"A ‘marca Espanha’, apesar da Espanha ",https://brasil.elpais.com/brasil/2013/11/29/internacional/1385754051_330935.html
72,"Matteo Renzi, um heterodoxo vislumbra o poder na Itália ",https://brasil.elpais.com/brasil/2013/11/29/internacional/1385754256_173923.html
73,Peña Nieto diz que fará a reforma política mesmo sem a esquerda ,https://brasil.elpais.com/brasil/2013/11/29/internacional/1385758322_788258.html
74,O Pacto pelo México cambaleia após a esquerda sair do acordo ,https://brasil.elpais.com/brasil/2013/11/28/internacional/1385668708_568949.html
75,O Congresso mexicano quer permitir a reeleição de políticos ,https://brasil.elpais.com/brasil/2013/11/28/internacional/1385612420_211253.html
76,Peru multa a Pluspetrol pelo desaparecimento de uma lagoa ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385589843_419687.html
77,Matança na Amazônia do Equador será julgada como genocídio ,https://brasil.elpais.com/brasil/2013/11/28/internacional/1385603742_447895.html
78,Egito condena menores de idade a 11 anos de prisão por protestarem ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385572806_047031.html
79,Lula elogia Camila Vallejo em sua visita ao Chile ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385589685_900097.html
80,Nova tensão entre Colômbia e Nicarágua pela disputa de limites marítimos ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385584195_093281.html
81,A Igreja enfrenta a reforma de Ortega ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385579977_184085.html
82,Human Rights Watch diz que Peña Nieto não tem um plano contra o narcotráfico ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385518972_741796.html
83,O Senado italiano aprova a cassação de Silvio Berlusconi ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385544136_980299.html
84,O FMI aprova o primeiro ano do presidente mexicano ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385511189_146122.html
85,Procuradoria do México encontra 48 corpos em 25 fossas em uma mesma cidade ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385511091_647000.html
86,EUA ameaçam retirar as tropas do Afeganistão se não houver acordo ,https://brasil.elpais.com/brasil/2013/11/26/internacional/1385489538_523744.html
87,Merkel e bloco social-democrata fecham acordo para governo de coalizão ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385529740_356310.html
88,Maduro ocupa outra empresa para evitar o desabastecimento ,https://brasil.elpais.com/brasil/2013/11/27/internacional/1385521076_758765.html
89,Dois B-52 dos EUA sobrevoam o espaço aéreo reivindicado pela China ,https://brasil.elpais.com/brasil/2013/11/26/internacional/1385492669_784513.html
90,A CIA usa infiltrados em Guantánamo ,https://brasil.elpais.com/brasil/2013/11/26/internacional/1385486042_815869.html
91,Portugal aprova um orçamento restritivo em meio a protestos ,https://brasil.elpais.com/brasil/2013/11/26/internacional/1385475809_738080.html
92,EUA e México compartilharão aeroporto no próximo ano ,https://brasil.elpais.com/brasil/2013/11/26/internacional/1385427738_943735.html
93,Promotoria não encontra um motivo para o massacre de Newtown ,https://brasil.elpais.com/brasil/2013/11/26/internacional/1385429781_185825.html
94,A Casa Branca aumenta a pressão para aprovar a reforma migratória ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385409751_902335.html
95,As ‘escravas’ de Londres estavam em poder de uma seita maoista ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385404452_032205.html
96,Obama fica sozinho na defesa do acordo nuclear com o Irã ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385403875_123270.html
97,Os iranianos recebem negociadores de acordo nuclear como heróis ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385403830_168418.html
98,A ONU anuncia a primeira conferência de paz sobre a Síria em janeiro ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385398040_869300.html
99,O ex-presidente Zelaya impugna a vitória do seu rival em Honduras ,https://brasil.elpais.com/brasil/2013/11/25/internacional/1385413622_822290.html
100,Árabes desconfiam do diálogo com Irã ,https://brasil.elpais.com/brasil/2013/11/24/internacional/1385317570_235163.html
101,EUA investem economicamente para acelerar o processo de paz ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386100167_686557.html
102,Os peritos franceses descartam que Arafat morreu por envenenamento ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386093750_959481.html
103,Governo argentino aposta na desvalorização do peso ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386090271_655460.html
104,Uma caravana de mães busca seus filhos desaparecidos no México ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386026102_654362.html
105,América Latina ocupa as últimas posições de relatório PISA ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386090227_110509.html
106,O Governo da Venezuela intervém na produção e venda de veículos ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386097463_420081.html
107,"Entre os negócios e a paz, Santos visita os Estados Unidos ",https://brasil.elpais.com/brasil/2013/12/03/internacional/1386090557_747418.html
108,Seul assegura que Coreia do Norte eliminou um tio do líder Kim Jong-un ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386059710_100177.html
109,Maduro reúne os militares pelo apagão que escureceu a Venezuela ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386034079_705347.html
110,A ONU vincula altos oficiais sírios a crimes de guerra ,https://brasil.elpais.com/brasil/2013/12/02/internacional/1386001878_501681.html
111,Os EUA não reconhecem o novo espaço aéreo da China ,https://brasil.elpais.com/brasil/2013/12/02/internacional/1386021491_618763.html
112,Cristina Kirchner troca ministro que estava há seis meses no cargo ,https://brasil.elpais.com/brasil/2013/12/02/internacional/1386023940_972520.html
113,O desencanto fortalece os radicais ,https://brasil.elpais.com/brasil/2013/12/01/internacional/1385929349_333828.html
114,O acidente na linha de trem em Nova York pode ser sido provocado pela alta velocidade ,https://brasil.elpais.com/brasil/2013/12/02/internacional/1385999520_092965.html
115,A introdução do salário mínimo divide os alemães ,https://brasil.elpais.com/brasil/2013/12/01/internacional/1385922762_459228.html
116,López Obrador faz outro alarde e protesta contra a reforma de Pemex ,https://brasil.elpais.com/brasil/2013/12/02/internacional/1385950288_125520.html
117,A cidade mexicana onde foram achados 67 corpos tenta mostrar calma ,https://brasil.elpais.com/brasil/2013/12/02/internacional/1385951092_787703.html
118,Dispara a violência nos protestos da oposição na Ucrânia ,https://brasil.elpais.com/brasil/2013/12/01/internacional/1385902447_107355.html
119,Ao menos quatro mortos e mais de 60 feridos em um descarrilamento de trem em Nova York ,https://brasil.elpais.com/brasil/2013/12/01/internacional/1385907757_770308.html
120,O retorno após o horror da guerrilha na Colômbia ,https://brasil.elpais.com/brasil/2013/11/29/internacional/1385755639_952191.html
121,Shimon Peres: “A vitória será a paz” ,https://brasil.elpais.com/brasil/2013/12/01/internacional/1385881889_943000.html
122,"Peña Nieto muda as leis, mas não o México em seu primeiro ano de mandato ",https://brasil.elpais.com/brasil/2013/11/30/internacional/1385852255_997331.html
123,A Bélgica esconde o homem leopardo ,https://brasil.elpais.com/brasil/2013/11/29/internacional/1385729381_777160.html
124,O capitão da política argentina ,https://brasil.elpais.com/brasil/2013/11/30/internacional/1385834545_881319.html
125,A história de nove cadáveres que ainda não estão mortos ,https://brasil.elpais.com/brasil/2013/11/29/internacional/1385757864_812142.html
126,EUA pedem as suas companhias aéreas que notifiquem seus voos à China ,https://brasil.elpais.com/brasil/2013/11/30/internacional/1385778082_474620.html
127,Pastrana abre feridas de ligações do narcotráfico com políticos colombianos ,https://brasil.elpais.com/brasil/2013/11/29/internacional/1385751256_873345.html
128,Oito pessoas morreram na queda de um helicóptero sobre um pub em Glasgow ,https://brasil.elpais.com/brasil/2013/11/30/internacional/1385769023_473696.html
129,Maduro prossegue a viagem rumo ao socialismo real ,https://brasil.elpais.com/brasil/2013/11/30/internacional/1385777846_611043.html
130,Multas de até 95.000 reais para as “ofensas” contra a Espanha ,https://brasil.elpais.com/brasil/2013/11/29/internacional/1385720888_697122.html
131,Soweto chora por Madiba ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386321213_206801.html
132,"Mandela, de símbolo contra o apartheid a presidente ",https://brasil.elpais.com/brasil/2012/12/08/album/1354995296_071245.html
133,"Um país melhor, mas não tanto ",https://brasil.elpais.com/brasil/2013/06/09/internacional/1370730859_256389.html
134,Morre Nelson Mandela ,https://brasil.elpais.com/brasil/2013/06/24/internacional/1372076293_304477.html
135,O grande amigo de Mandela nas Américas foi Fidel Castro ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386296516_464455.html
136,Um motor da luta contra a discriminação nos EUA ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386289812_974723.html
137,Um líder além da lenda ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386291651_344143.html
138,“Os ladrões do caminhão radioativo podem morrer” ,https://brasil.elpais.com/brasil/2013/12/05/internacional/1386267209_897571.html
139,A metade do Brasil é irmã de Mandela ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386290287_065078.html
140,"""A luta é minha vida"" ",https://brasil.elpais.com/brasil/2013/12/06/internacional/1386290558_989413.html
141,Obama: “Mandela agora pertence à eternidade” ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386285178_132875.html
142,"Madiba, o pai da África do Sul democrática ",https://brasil.elpais.com/brasil/2013/06/05/internacional/1370456881_418392.html
143,O Brasil sufocou Nelson Mandela de “tanto amor” ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386287443_572817.html
144,Um temporal mata quatro pessoas e mantém em alerta o norte da Europa ,https://brasil.elpais.com/brasil/2013/12/05/internacional/1386269386_260818.html
145,"Morre Nelson Mandela, o homem que libertou a África do Sul negra ",https://brasil.elpais.com/brasil/2013/12/05/internacional/1386281242_679719.html
146,Seguindo os passos de Nelson Mandela ,https://brasil.elpais.com/brasil/2013/06/08/internacional/1370687796_202468.html
147,"América Latina, onde há muitos empresários e faltam inovadores ",https://brasil.elpais.com/brasil/2013/12/05/internacional/1386208778_668872.html
148,Biden pede que China tome medidas para diminuir a tensão na Ásia-Pacífico ,https://brasil.elpais.com/brasil/2013/12/05/internacional/1386252809_317796.html
149,Uma solução ruim ,https://brasil.elpais.com/brasil/2013/12/05/internacional/1386198936_858603.html
150,Capriles encara as municipais como um plebiscito contra Maduro ,https://brasil.elpais.com/brasil/2013/12/05/internacional/1386204180_793034.html
151,O papa Francisco foi porteiro de boate na sua juventude na Argentina ,https://brasil.elpais.com/brasil/2013/12/04/internacional/1386192998_204536.html
152,Obama cita a desigualdade como “o maior desafio de nosso tempo” ,https://brasil.elpais.com/brasil/2013/12/04/internacional/1386186200_634961.html
153,A ONU emite um alerta após roubo de carga radioativa no México ,https://brasil.elpais.com/brasil/2013/12/04/internacional/1386152457_745459.html
154,Biden tenta reduzir em Pequim a tensão pela nova zona de defesa aérea chinesa ,https://brasil.elpais.com/brasil/2013/12/04/internacional/1386145314_578890.html
155,AMLO: o líder sem um número dois ,https://brasil.elpais.com/brasil/2013/12/04/internacional/1386123768_779289.html
156,O Senado mexicano quebra um tabu e aprova a reeleição ,https://brasil.elpais.com/brasil/2013/12/04/internacional/1386139308_675274.html
157,Os saques a lojas provocam duas mortes na Argentina ,https://brasil.elpais.com/brasil/2013/12/04/internacional/1386135554_881396.html
158,Um infarto afasta por cinco dias o líder da esquerda mexicana ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386095074_493251.html
159,Obama diz que que não revogará a reforma da saúde ,https://brasil.elpais.com/brasil/2013/12/03/internacional/1386106903_072414.html
160,Mãe e filha perdidas na Guerra Civil de El Salvador se encontram ,https://brasil.elpais.com/brasil/2013/12/04/internacional/1386115941_397622.html
161,Dilma: “Mandela inspirou a luta no Brasil e na América do Sul” ,https://brasil.elpais.com/brasil/2013/12/10/internacional/1386682988_291638.html
162,O Governo controla 70% das prefeituras e ganha o plebiscito ,https://brasil.elpais.com/brasil/2013/12/10/internacional/1386651217_720476.html
163,O verdadeiro lar de Mandela ,https://brasil.elpais.com/brasil/2013/12/09/internacional/1386606076_873883.html
164,Faltam turistas no Brasil ,https://brasil.elpais.com/brasil/2013/12/07/internacional/1386373422_460858.html
165,O ministério público colombiano destitui e inabilita o prefeito de Bogotá ,https://brasil.elpais.com/brasil/2013/12/09/internacional/1386618274_962406.html
166,Uma pobreza radioativa ,https://brasil.elpais.com/brasil/2013/12/09/internacional/1386556890_459221.html
167,Dilma e quatro ex-presidentes viajam para funeral de Mandela ,https://brasil.elpais.com/brasil/2013/12/09/internacional/1386621394_167290.html
168,Gigantes da tecnologia pedem a regulação da espionagem digital ,https://brasil.elpais.com/brasil/2013/12/09/internacional/1386588911_791315.html
169,"Na festa em honra a Mandela, os políticos não contam ",https://brasil.elpais.com/brasil/2013/12/08/internacional/1386528683_703250.html
170,"O chavismo amplia sua vantagem
sobre a oposição na Venezuela ",https://brasil.elpais.com/brasil/2013/12/09/internacional/1386550734_594430.html
171,Argentina padece outra noite de saques ,https://brasil.elpais.com/brasil/2013/12/09/internacional/1386568060_572431.html
172,As FARC decretam 30 dias de cessar-fogo ,https://brasil.elpais.com/brasil/2013/12/08/internacional/1386530984_895830.html
173,“O Estado de bem-estar é um sucesso irrenunciável na Espanha e na UE” ,https://brasil.elpais.com/brasil/2013/12/08/internacional/1386520536_280805.html
174,Os pró-europeus endurecem nas ruas contra o presidente da Ucrânia ,https://brasil.elpais.com/brasil/2013/12/08/internacional/1386502212_540078.html
175,O México discutirá uma reforma energética mais liberalizante ,https://brasil.elpais.com/brasil/2013/12/08/internacional/1386500950_340756.html
176,"Ciudad Juárez, paz entre cadáveres ",https://brasil.elpais.com/brasil/2013/12/08/internacional/1386501582_500952.html
177,As últimas 48 horas de Mandela ,https://brasil.elpais.com/brasil/2013/12/07/internacional/1386439740_285266.html
178,O ‘anjo da guarda’ de Snowden ,https://brasil.elpais.com/brasil/2013/12/07/internacional/1386450250_212634.html
179,O cortejo de Mandela passará por ruas de Pretória durante três dias ,https://brasil.elpais.com/brasil/2013/12/07/internacional/1386428984_295827.html
180,As FARC indignam a Colômbia com ataque enquanto negocia a paz ,https://brasil.elpais.com/brasil/2013/12/07/internacional/1386442808_944393.html
181,O único símbolo de união para todos ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386355311_498282.html
182,Os protestos salariais dos policiais argentinos se estendem pelo país ,https://brasil.elpais.com/brasil/2013/12/07/internacional/1386424697_146694.html
183,O adeus a Nelson Mandela ,https://brasil.elpais.com/brasil/2013/12/06/album/1386318188_971746.html
184,O significado de Mandela para o futuro da humanidade ,https://brasil.elpais.com/brasil/2013/12/07/internacional/1386431482_451170.html
185,A morte de um libertador ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386356936_122339.html
186,A força da reconciliação ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386336074_864494.html
187,Os EUA perdem seu herói nacional ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386358234_473074.html
188,"""Seu tempo na prisão foi crucial"" ",https://brasil.elpais.com/brasil/2013/12/06/internacional/1386358040_784747.html
189,Seis internados depois de roubar cobalto no México ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386353486_800485.html
190,Biden tenta dissipar temores e reafirma em Seul a virada dos EUA para a Ásia ,https://brasil.elpais.com/brasil/2013/12/06/internacional/1386340271_369646.html
191,Nelson Mandela volta para casa ,https://brasil.elpais.com/brasil/2013/12/14/internacional/1387035816_854061.html
192,600 mortos em sete dias na República Centro-Africana ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386957073_210339.html
193,China teme o colapso do ‘reino ermitão’ ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386961750_234765.html
194,"Na América Latina, a Justiça também viaja de ônibus ",https://brasil.elpais.com/brasil/2013/12/13/internacional/1386901086_013090.html
195,O norte-americano desaparecido no Irã desde 2007 trabalhava para a CIA ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386964141_478101.html
196,O comitê de revisão da NSA recomenda limitar sua espionagem ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386956394_658090.html
197,O falso intérprete do funeral de Mandela foi acusado por assassinato ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386947567_383632.html
198,Kim Jong-un reforça seu reino com terror ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386959760_286939.html
199,“O narcotraficante Chapo é um gênio dos negócios” ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386718386_361181.html
200,Câmara dos Deputados dos EUA aprova um orçamento bipartidário ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386898036_420638.html
201,Putin celebra o retorno do poder russo ,https://brasil.elpais.com/brasil/2013/12/12/internacional/1386844782_404167.html
202,Suárez: seus momentos chaves ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386937947_544473.html
203,A Coreia do Norte executa um tio do ditador Kim Jong-un ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386896414_486419.html
204,Um mentor muito influente ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386893869_125120.html
205,A declaração solene de Rajoy ,https://brasil.elpais.com/brasil/2013/12/13/internacional/1386889789_541502.html
206,O Governo espanhol recusa o referendo de independência da Catalunha ,https://brasil.elpais.com/brasil/2013/12/12/internacional/1386887841_611878.html
207,A seca: inimiga silenciosa da América Latina ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386777333_583840.html
208,Os chineses exploram a Nicarágua ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386801889_546087.html
209,"África do Sul, à caça do falso intérprete da língua de sinais ",https://brasil.elpais.com/brasil/2013/12/11/internacional/1386787623_500516.html
210,EUA e Reino Unido suspendem a ajuda militar aos rebeldes sírios ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386780655_227878.html
211,A solidão da viúva de Pinochet ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386730140_841471.html
212,Funes: “A oligarquia ordenhou El Salvador e enriqueceu” ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386722920_947886.html
213,O México abre o petróleo ao investimento privado e estrangeiro ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386749112_239403.html
214,O aperto de mãos de Obama e Raúl Castro divide os cubanos de Miami ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386716621_319301.html
215,Maduro nomeia “prefeitos paralelos” em municípios onde a oposição ganhou ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386719642_693827.html
216,Onda de saques com mortes ganha força com greve policial na Argentina ,https://brasil.elpais.com/brasil/2013/12/10/internacional/1386693011_498167.html
217,Uma corrida permanente entre preços e salários ,https://brasil.elpais.com/brasil/2013/12/10/internacional/1386703331_734482.html
218,Os líderes do Congresso chegam a um acordo orçamentário para evitar outra paralisação do governo ,https://brasil.elpais.com/brasil/2013/12/11/internacional/1386724541_712857.html
219,Aprovada na Nicarágua a reforma que assegura a reeleição a Ortega ,https://brasil.elpais.com/brasil/2013/12/10/internacional/1386703973_740964.html
